"UniqueID","Probability1"
11862,0.389087845096425
11863,0.270714765290567
11864,0.241424073963817
11865,0.814509663201461
11866,0.291578366985966
11867,0.0973642674142786
11868,0.30198026427558
11869,0.209210687834574
11870,0.321901380504113
11871,0.836653154123511
11872,0.334897624791613
11873,0.244252884894541
11874,0.215289342004847
11875,0.755117123303301
11876,0.185808048753958
11877,0.694093555638054
11878,0.619503128818504
11879,0.356467718230426
11880,0.266474075046523
11881,0.628110270508959
11882,0.0949618541555392
11883,0.27399810491645
11884,0.301215211737589
11885,0.422126889193086
11886,0.220320686508578
11887,0.217138931525971
11888,0.118465165122608
11889,0.229946343781632
11890,0.160178426772008
11891,0.827986520390573
11892,0.328584806134789
11893,0.628237150255313
11894,0.349408328546251
11895,0.0759900693122378
11896,0.0691648859637588
11897,0.214350253207763
11898,0.241893852858328
11899,0.429851143605216
11900,0.161908167980664
11901,0.6889900442063
11902,0.822005362368249
11903,0.107103120146802
11904,0.145038921909137
11905,0.156617263488395
11906,0.872924147921577
11907,0.191003990385647
11908,0.251586304838403
11909,0.0204134906675999
11910,0.364089335483414
11911,0.302156678508604
11912,0.144007883712487
11913,0.852741091287058
11914,0.696896398162915
11915,0.234643764863211
11916,0.0381351478646751
11917,0.158916956511098
11918,0.814509663201461
11919,0.289187573011484
11920,0.272817480549267
11921,0.166280439165062
11922,0.83701481319069
11923,0.916448479652481
11924,0.472042421229411
11925,0.882968455611372
11926,0.302723474353166
11927,0.809755877379752
11928,0.281652150219591
11929,0.23941095594164
11930,0.889857672323678
11931,0.328740146215648
11932,0.186466586674347
11933,0.775125224510097
11934,0.133016495259701
11935,0.248878766864455
11936,0.224539700964257
11937,0.852741091287058
11938,0.825054184144155
11939,0.175777703839351
11940,0.720972485017728
11941,0.601445076476791
11942,0.905027360422223
11943,0.152831209443345
11944,0.805879538241789
11945,0.889857672323678
11946,0.814518966769492
11947,0.814961543064729
11948,0.144065371923572
11949,0.832341465396309
11950,0.840538354963211
11951,0.193260456091669
11952,0.0898330209077328
11953,0.916707451751335
11954,0.157453027434393
11955,0.823531524093131
11956,0.889857672323678
11957,0.767724948064282
11958,0.184878245812286
11959,0.815438236671004
11960,0.837073509249292
11961,0.844903569754855
11962,0.168347045300885
11963,0.264691010755993
11964,0.422246885608174
11965,0.193260456091669
11966,0.868657773602788
11967,0.803945903249696
11968,0.695479021167507
11969,0.821536727513483
11970,0.814509663201461
11971,0.791558374357573
11972,0.813480026135208
11973,0.889857672323678
11974,0.921981629214721
11975,0.853520396186124
11976,0.642955266899107
11977,0.836594336189579
11978,0.715969681223666
11979,0.885303028894497
11980,0.875733549238463
11981,0.819052794401392
11982,0.825944526947888
11983,0.889851636651492
11984,0.763321920276988
11985,0.889857672323678
11986,0.33077422056961
11987,0.803945903249696
11988,0.1457811905342
11989,0.885309281686942
11990,0.814509663201461
11991,0.850927461859107
11992,0.822236084573312
11993,0.89513241624358
11994,0.11960926707251
11995,0.698195586477552
11996,0.819116561226493
11997,0.213338716470099
11998,0.342372591176972
11999,0.428013774030707
12000,0.803945903249696
12001,0.8214736279187
12002,0.923018008573852
12003,0.889857672323678
12004,0.856618533426972
12005,0.852748823961981
12006,0.773198851380769
12007,0.810693267295408
12008,0.52706369136933
12009,0.763449088246135
12010,0.907478739768317
12011,0.886760284398105
12012,0.315802930480194
12013,0.260825794669343
12014,0.248731995747261
12015,0.8214736279187
12016,0.536106288283912
12017,0.885303028894497
12018,0.889857672323678
12019,0.850001813008084
12020,0.836594336189579
12021,0.836594336189579
12022,0.855773651031748
12023,0.804893846243935
12024,0.312203324622737
12025,0.881068121782388
12026,0.907468398585691
12027,0.907468398585691
12028,0.57677823142727
12029,0.836092035037504
12030,0.886760284398105
12031,0.925239074047882
12032,0.604899286752961
12033,0.719372777853093
12034,0.673522056753738
12035,0.101505674044985
12036,0.162035656601475
12037,0.403717721910092
12038,0.264691010755993
12039,0.755117123303301
12040,0.20403144726545
12041,0.757764565144369
12042,0.696888428369374
12043,0.0644497631761189
12044,0.820934193056814
12045,0.476750950856462
12046,0.775463231980863
12047,0.0679829258172856
12048,0.832350058671634
12049,0.874462398100462
12050,0.282111667905979
12051,0.806520151716031
12052,0.281652150219591
12053,0.717383676007468
12054,0.289187573011484
12055,0.999999797355303
12056,0.821536727513483
12057,0.141988598275634
12058,0.635527695520655
12059,0.774389180636576
12060,0.335570064184104
12061,0.889134177878152
12062,0.888435261587484
12063,0.709832877257498
12064,0.619503128818504
12065,0.790117404760861
12066,0.722276874250963
12067,0.842078263900684
12068,0.828544639283216
12069,0.0583672292935911
12070,0.166973471346266
12071,0.411543995922324
12072,0.814518966769492
12073,0.74932639685382
12074,0.477790233257403
12075,0.57722038640361
12076,0.881074574430657
12077,0.299630701423427
12078,0.27398101694628
12079,0.746179581308243
12080,0.763460209098606
12081,0.826495576322425
12082,0.844767878258584
12083,0.863247734215029
12084,0.88359062800725
12085,0.296610302968526
12086,0.411543995922324
12087,0.886760284398105
12088,0.154925517073266
12089,0.802648357228138
12090,0.827068207602031
12091,0.889857672323678
12092,0.720984872990165
12093,0.763449088246135
12094,0.841980068842882
12095,0.269229122852112
12096,0.462299392998154
12097,0.803955609132378
12098,0.328740146215648
12099,0.677660880826046
12100,0.244302636775651
12101,0.27398101694628
12102,0.934472578409885
12103,0.111995309873827
12104,0.110758096706944
12105,0.882968455611372
12106,0.171361281360081
12107,0.889857672323678
12108,0.37308183562917
12109,0.46755336444582
12110,0.154844575300006
12111,0.74501151407768
12112,0.364787503224091
12113,0.777834460623453
12114,0.832341465396309
12115,0.688976848497887
12116,0.803955609132378
12117,0.670364081931162
12118,0.863208936100437
12119,0.288067753797158
12120,0.194281130041832
12121,0.827082753337853
12122,0.402144415793517
12123,0.906615521512095
12124,0.852741091287058
12125,0.809755877379752
12126,0.844767878258584
12127,0.75293374463584
12128,0.20401640385972
12129,0.895653179929404
12130,0.856618533426972
12131,0.0992023076133627
12132,0.696896398162915
12133,0.335583794395307
12134,0.843958631344478
12135,0.182868087019516
12136,0.803084838905714
12137,0.435302324264357
12138,0.762207601081797
12139,0.920572467400411
12140,0.785017788824979
12141,0.645326260864128
12142,0.283042585451012
12143,0.251127802439885
12144,0.146650220418189
12145,0.804914693336922
12146,0.888441365141164
12147,0.850927461859107
12148,0.254689521665548
12149,0.882968455611372
12150,0.0811726671633561
12151,0.847175071888502
12152,0.828553387078509
12153,0.224188954681461
12154,0.581610798356718
12155,0.703450313189262
12156,0.860307193759566
12157,0.800733853410003
12158,0.270641971935085
12159,0.188785103383776
12160,0.806520151716031
12161,0.803955609132378
12162,0.704733311780589
12163,0.760561849656261
12164,0.467717956919701
12165,0.194338857469785
12166,0.882968455611372
12167,0.662999091780866
12168,0.815438236671004
12169,0.824066807940862
12170,0.255901770260499
12171,0.276695401465285
12172,0.828553387078509
12173,0.889857672323678
12174,0.673536336058858
12175,0.178065391473857
12176,0.158916956511098
12177,0.918572884796175
12178,0.135027320688375
12179,0.298185515436894
12180,0.760844165922034
12181,0.839896982023003
12182,0.703450313189262
12183,0.75201702109543
12184,0.467717956919701
12185,0.717988204407989
12186,0.679140677528276
12187,0.575036438469051
12188,0.755117123303301
12189,0.797658384374952
12190,0.852741091287058
12191,0.555500125658118
12192,0.561679598276997
12193,0.308269854568664
12194,0.327396253846139
12195,0.264691010755993
12196,0.819963651801235
12197,0.160852529190168
12198,0.289147627324683
12199,0.698195586477552
12200,0.753924716886789
12201,0.999999835706979
12202,0.162793220868362
12203,0.570648907790234
12204,0.635499167169182
12205,0.828553387078509
12206,0.809449833070267
12207,0.289344976223411
12208,0.759593312433177
12209,0.999997673677615
12210,0.265703944636006
12211,0.264691010755993
12212,0.389210619822306
12213,0.828553387078509
12214,0.763449088246135
12215,0.887364869864603
12216,0.34021303649687
12217,0.757821078086561
12218,0.285404925189236
12219,0.708486722795822
12220,0.321887938892135
12221,0.823678537444842
12222,0.153679037225714
12223,0.125045873938765
12224,0.541160570355686
12225,0.226583199125155
12226,0.759438630935769
12227,0.890250255974168
12228,0.634563162406786
12229,0.850460823706481
12230,0.706051422358191
12231,0.828061939618686
12232,0.869560686962262
12233,0.298959929239479
12234,0.885309281686942
12235,0.395346601580807
12236,0.795197833014742
12237,0.914192307886122
12238,0.123482136425392
12239,0.577943986531444
12240,0.822615442248378
12241,0.734458817741045
12242,0.172601807746041
12243,0.392406312495499
12244,0.878833261818298
12245,0.82050888370268
12246,0.225639001848238
12247,0.201837451227314
12248,0.823642760935601
12249,0.429887171670969
12250,0.127537134268596
12251,0.26587925794495
12252,0.3603609510501
12253,0.692716169724961
12254,0.856565672134687
12255,0.0422590163063779
12256,0.0630986531411537
12257,0.636924414810767
12258,0.0538324271872428
12259,0.321981874467603
12260,0.92262767429664
12261,0.703463159128812
12262,0.0656229499505621
12263,0.895138196650299
12264,0.844767878258584
12265,0.90497264294764
12266,0.155198992221118
12267,0.0960147291018464
12268,0.810138889531763
12269,0.309925075724062
12270,0.683615801471181
12271,0.916448479652481
12272,0.561679598276997
