"UniqueID","Probability1"
11862,0.215578163135592
11863,0.218737178817569
11864,0.26025199121501
11865,0.830163525794008
11866,0.295846527538043
11867,0.169424472386046
11868,0.347347985284774
11869,0.173016946865512
11870,0.43662511804385
11871,0.877808226349455
11872,0.376230660278682
11873,0.211661537157241
11874,0.182971079317795
11875,0.626195490348323
11876,0.130169611359514
11877,0.508717630637721
11878,0.515496023775604
11879,0.376427317890135
11880,0.240869028319245
11881,0.616201734419574
11882,0.261156146314261
11883,0.106346370325873
11884,0.211565573080336
11885,0.292469642865124
11886,0.24378315159084
11887,0.270804113339655
11888,0.14837346935652
11889,0.257625139652159
11890,0.18277689552823
11891,0.883066675153062
11892,0.274748353679945
11893,0.448513851093633
11894,0.20392219820042
11895,0.164707210481284
11896,0.0560952403558799
11897,0.176322079959739
11898,0.23166545019087
11899,0.397405614552399
11900,0.176131009078453
11901,0.541801341605852
11902,0.691414354106935
11903,0.245340036102218
11904,0.229467004044806
11905,0.126220901643863
11906,0.954258503636635
11907,0.0965656713163218
11908,0.191972139758416
11909,0.259830694465818
11910,0.171094645766634
11911,0.251751558616357
11912,0.0906414703882737
11913,0.925494646432781
11914,0.515579544736388
11915,0.24671772160205
11916,0.173839099736167
11917,0.246319398176177
11918,0.830163525794008
11919,0.266711159810542
11920,0.186147953549367
11921,0.300451167445676
11922,0.863435127144575
11923,0.945630102057052
11924,0.446255977339358
11925,0.960987220423767
11926,0.398701345983465
11927,0.908211704803488
11928,0.251535881311644
11929,0.161764480124771
11930,0.95367538800082
11931,0.416000468812521
11932,0.220202029822894
11933,0.722942326286927
11934,0.131370934579895
11935,0.187197052058245
11936,0.254025139652159
11937,0.947867877634816
11938,0.624225502967095
11939,0.171065843368027
11940,0.549020897322827
11941,0.434032659715971
11942,0.798850106095516
11943,0.114893096388685
11944,0.630490147743602
11945,0.95367538800082
11946,0.838013518733237
11947,0.87420152773038
11948,0.218335316621613
11949,0.905750935756674
11950,0.788873859514592
11951,0.185979736850264
11952,0.251634223093228
11953,0.961869358268763
11954,0.216076320290278
11955,0.862541037787645
11956,0.95367538800082
11957,0.574347465801516
11958,0.130169611359514
11959,0.852662986027548
11960,0.874562872036015
11961,0.880335430774846
11962,0.211815443567388
11963,0.232492080620986
11964,0.319991883244516
11965,0.185979736850264
11966,0.901136198394825
11967,0.885821692758742
11968,0.674517290593807
11969,0.736322902933395
11970,0.830163525794008
11971,0.708678538354016
11972,0.823451746134241
11973,0.95367538800082
11974,0.954967073248475
11975,0.93683766485354
11976,0.492898368954537
11977,0.905148067445436
11978,0.472435662539583
11979,0.962867065618314
11980,0.761170758177379
11981,0.886009125004333
11982,0.806871970788011
11983,0.956165267348237
11984,0.681256045993706
11985,0.95367538800082
11986,0.353300206712265
11987,0.885821692758742
11988,0.141068442286583
11989,0.962867065618314
11990,0.813075708724902
11991,0.938646449107774
11992,0.642672698909915
11993,0.888142974668207
11994,0.295765444007863
11995,0.507033558715764
11996,0.811675495532987
11997,0.344319391825169
11998,0.25602692934117
11999,0.343757117765826
12000,0.885821692758742
12001,0.79926793038397
12002,0.948664009149148
12003,0.95367538800082
12004,0.916803001855499
12005,0.935694491420204
12006,0.745158904494571
12007,0.909469710929916
12008,0.45515935138649
12009,0.595999395833211
12010,0.950722693921157
12011,0.960493087504445
12012,0.260838193011749
12013,0.204956920184304
12014,0.277424889394662
12015,0.79926793038397
12016,0.476778758592621
12017,0.962867065618314
12018,0.954505235351248
12019,0.890137373779781
12020,0.889223157978896
12021,0.905148067445436
12022,0.946498187365914
12023,0.949875152035796
12024,0.377301795725236
12025,0.93502741652943
12026,0.955557507975622
12027,0.926269281379013
12028,0.495447765573824
12029,0.674819670793686
12030,0.961696117181378
12031,0.960398973037583
12032,0.490123542297162
12033,0.566041219195597
12034,0.666499114121722
12035,0.277261180524155
12036,0.275656709947347
12037,0.492065856762114
12038,0.232492080620986
12039,0.626195490348323
12040,0.111439990479115
12041,0.514229950843496
12042,0.608330966372218
12043,0.135339492903423
12044,0.797797680502167
12045,0.386821097747025
12046,0.667649177659372
12047,0.140408844641389
12048,0.915259356809666
12049,0.930710138532941
12050,0.188773499112382
12051,0.813191624357724
12052,0.251535881311644
12053,0.534496944113457
12054,0.266711159810542
12055,0.94014675089004
12056,0.736322902933395
12057,0.229067404107482
12058,0.52849552566358
12059,0.607460936790615
12060,0.376230660278682
12061,0.945041048703428
12062,0.967807977300045
12063,0.56333271319939
12064,0.515496023775604
12065,0.784583512294962
12066,0.421078163644369
12067,0.867769805400804
12068,0.899305907458488
12069,0.128276456981658
12070,0.207713106478238
12071,0.260795760540147
12072,0.838013518733237
12073,0.655294533430365
12074,0.414350948730896
12075,0.434623712422869
12076,0.952984618217288
12077,0.251751558616357
12078,0.400359265212784
12079,0.698524958858864
12080,0.6808727793741
12081,0.627967044756025
12082,0.934869241728205
12083,0.932502762512847
12084,0.960987220423767
12085,0.262140569689914
12086,0.260795760540147
12087,0.95366782254428
12088,0.132012367785349
12089,0.828938057588411
12090,0.855503404960954
12091,0.954505235351248
12092,0.549020897322827
12093,0.595999395833211
12094,0.910246784509653
12095,0.269468182421959
12096,0.44655127625413
12097,0.896811466414309
12098,0.416000468812521
12099,0.447093673686838
12100,0.19423895337227
12101,0.400359265212784
12102,0.803360540428083
12103,0.0870120518467877
12104,0.0878120518467877
12105,0.958115620036221
12106,0.179739256313219
12107,0.954505235351248
12108,0.385059764017361
12109,0.284134116825024
12110,0.246944398176177
12111,0.699391946986144
12112,0.335446926855457
12113,0.606708412634069
12114,0.913331639418362
12115,0.539746391427474
12116,0.890726001603492
12117,0.525509955727237
12118,0.940148048869625
12119,0.273562750599964
12120,0.205020230917332
12121,0.909574541619991
12122,0.583373631859329
12123,0.911418726621571
12124,0.925494646432781
12125,0.896627304593413
12126,0.934869241728205
12127,0.657262374702769
12128,0.253290821886625
12129,0.846907294787255
12130,0.916803001855499
12131,0.168539506161958
12132,0.442580307546735
12133,0.376230660278682
12134,0.930084511668117
12135,0.123215649584823
12136,0.799238287641385
12137,0.589166375393368
12138,0.641619089478549
12139,0.917540164866841
12140,0.75565723939188
12141,0.418065539774272
12142,0.280836372612205
12143,0.184126593673372
12144,0.224371781383023
12145,0.891212813646225
12146,0.967807977300045
12147,0.958768356409734
12148,0.195883292193636
12149,0.960987220423767
12150,0.360637926185562
12151,0.901414677808822
12152,0.899305907458488
12153,0.203433019111185
12154,0.587361285280412
12155,0.541123167492182
12156,0.951544830027483
12157,0.804930907214186
12158,0.265334440048404
12159,0.135436569563771
12160,0.815357779961533
12161,0.890726001603492
12162,0.56333271319939
12163,0.703462777811836
12164,0.409799281420961
12165,0.16144838723578
12166,0.960987220423767
12167,0.619347195869284
12168,0.852662986027548
12169,0.852669887198878
12170,0.373784361419646
12171,0.29473792726166
12172,0.899305907458488
12173,0.95367538800082
12174,0.54009563829344
12175,0.182773844813907
12176,0.255205000140928
12177,0.929229020031705
12178,0.172557054676227
12179,0.281641985155549
12180,0.595869822539802
12181,0.920400441466197
12182,0.541123167492182
12183,0.636381632947666
12184,0.409799281420961
12185,0.757916545340408
12186,0.665360497916836
12187,0.534369977373243
12188,0.56714072622952
12189,0.729849950353735
12190,0.925494646432781
12191,0.476207311321526
12192,0.493597651436753
12193,0.270718072617575
12194,0.416000468812521
12195,0.208784151821913
12196,0.876282073042398
12197,0.0923950774382439
12198,0.282988230325095
12199,0.507033558715764
12200,0.678737554190434
12201,0.935596777365316
12202,0.148154448710293
12203,0.394639707479529
12204,0.52849552566358
12205,0.899305907458488
12206,0.71033852637514
12207,0.275816271726725
12208,0.6734905164059
12209,0.492670121909663
12210,0.152102910741197
12211,0.291302385635885
12212,0.425528045119268
12213,0.899305907458488
12214,0.595999395833211
12215,0.960493087504445
12216,0.183376624080546
12217,0.566710475037315
12218,0.240275354367193
12219,0.43323607116536
12220,0.309975931543632
12221,0.813213785183434
12222,0.364328710286434
12223,0.225553658556631
12224,0.473299207971959
12225,0.195970219850107
12226,0.698871138830663
12227,0.949084115874269
12228,0.631973752156339
12229,0.927256897081856
12230,0.607204734531601
12231,0.815513397335988
12232,0.923177770612102
12233,0.602120393415839
12234,0.962867065618314
12235,0.260148655725602
12236,0.783168489087494
12237,0.922941810414478
12238,0.0870120518467877
12239,0.604705851887518
12240,0.955577835161308
12241,0.426251310848984
12242,0.205687133097964
12243,0.290540196744947
12244,0.911012323035038
12245,0.903545437810728
12246,0.255652333383583
12247,0.175209163585619
12248,0.780723226558718
12249,0.512220427784294
12250,0.186521924553681
12251,0.231199559815327
12252,0.337898067516996
12253,0.383930843895786
12254,0.934238980643013
12255,0.162999046414358
12256,0.262187278915646
12257,0.524471714239941
12258,0.162824832308742
12259,0.327564075081454
12260,0.948664009149148
12261,0.533933783907276
12262,0.0828220608357206
12263,0.954132647716707
12264,0.934869241728205
12265,0.961174450747463
12266,0.214659323605333
12267,0.157020736473357
12268,0.635209079162893
12269,0.2965150026055
12270,0.620363082717688
12271,0.961869358268763
12272,0.541964421480175
12273,0.428984387655573
12274,0.437881588858812
12275,0.533933783907276
12276,0.248089109675939
12277,0.213595242787544
12278,0.379584945327338
12279,0.278422211452636
12280,0.49816918019766
12281,0.282942277115144
12282,0.162999046414358
12283,0.492325189310312
12284,0.157231569524045
12285,0.554108633091071
12286,0.297684303436954
12287,0.243861209715833
12288,0.323824770756619
12289,0.45515935138649
12290,0.249786446182495
12291,0.52849552566358
12292,0.140202331433308
12293,0.192367554857735
12294,0.192385039153488
12295,0.297653354207164
12296,0.10772061027738
12297,0.615493192495908
12298,0.268692529002121
12299,0.416000468812521
12300,0.0461304955570645
12301,0.268736429888041
12302,0.176600001404648
12303,0.620171778905984
12304,0.270466500257137
12305,0.849518123502704
12306,0.0941623150182641
12307,0.281912717688208
12308,0.954505235351248
12309,0.265420780419018
12310,0.932122047743354
12311,0.120739323586191
12312,0.182236442582293
12313,0.107082256587191
12314,0.192525770766809
12315,0.437592913555615
12316,0.321236881097151
12317,0.14938435564849
12318,0.285719436154642
12319,0.175433392538123
12320,0.160764115862942
12321,0.132649009408982
12322,0.932122047743354
12323,0.151687539061808
12324,0.779486182637147
12325,0.142708939757275
12326,0.119606779372181
12327,0.226602953595729
12328,0.115798074431412
12329,0.254069690505785
12330,0.133005160743587
12331,0.496915432697918
12332,0.960987220423767
12333,0.13260382188583
12334,0.204422934538649
12335,0.271213159791465
12336,0.362733348460435
12337,0.307057541767648
12338,0.228974121042774
12339,0.516578768274649
12340,0.917783188891698
12341,0.233236520401698
12342,0.227088732097242
12343,0.254025139652159
12344,0.415458989199593
12345,0.214075684370607
12346,0.656472960285532
12347,0.21191820401213
12348,0.922941810414478
12349,0.215480202133065
